DATETIME,STN_ID,WD,WS,WD_INS,WS_INS,INS_TM,TA,TA_MIN,TA_MIN_TM,TA_MAX,TA_MAX_TM,PS,TW,WH_MAX,WH_SIG,WP,LS,VT
9/19/2020 6:00,958,204,6.6,203,6.9,559,21.3,21.3,559,21.3,559,1014.6,-99,-99,-99,-99,-99,12.8
9/19/2020 7:00,958,207,6.9,202,7.3,700,20.9,20.7,659,21,659,1014.8,-99,-99,-99,-99,-99,13.7
9/19/2020 8:00,958,203,7.2,208,7,800,20.8,20.7,759,21,759,1015.4,-99,-99,-99,-99,-99,13.8
9/19/2020 9:00,958,206,6.2,209,7.1,859,21.2,21.1,859,21.3,859,1015.4,-99,-99,-99,-99,-99,13.8
9/19/2020 10:00,958,201,6.6,196,7.1,959,21.3,21.3,959,21.3,959,1015.7,-99,-99,-99,-99,-99,13.7
9/19/2020 11:00,958,209,6.1,213,7.2,1059,21.8,21.9,1059,22,1059,1015.4,-99,-99,-99,-99,-99,13.8
9/19/2020 12:00,958,221,6.3,226,6.3,1159,22.2,22.3,1159,22.3,1159,1015,-99,-99,-99,-99,-99,13.8
9/19/2020 13:00,958,227,6.3,227,7.6,1259,22.5,22.5,1259,22.5,1259,1014.7,-99,-99,-99,-99,-99,13.8
9/19/2020 14:00,958,228,7,228,7.1,1359,22.5,22.5,1359,22.5,1359,1014.1,-99,-99,-99,-99,-99,13.8
9/19/2020 15:00,958,228,6.8,223,7.1,1459,22.5,22.5,1459,22.5,1459,1013.8,-99,-99,-99,-99,-99,13.8
9/19/2020 16:00,958,235,8,309,8.4,1559,22.5,22.5,1559,22.5,1559,1013.6,-99,-99,-99,-99,-99,13.8
9/19/2020 17:00,958,343,4.9,348,6.5,1659,22.5,22.3,1659,22.3,1659,1013.9,-99,-99,-99,-99,-99,13.8
9/19/2020 18:00,958,345,5.3,345,5.5,1759,22.2,22,1759,22.2,1759,1014.2,-99,-99,-99,-99,-99,13.6
9/19/2020 19:00,958,345,5,347,5.4,1859,21.9,21.7,1859,21.9,1859,1014.6,-99,-99,-99,-99,-99,13.1
9/19/2020 20:00,958,343,3.7,341,4.1,1959,21.7,21.7,1959,21.7,1959,1015,-99,-99,-99,-99,-99,13
9/19/2020 21:00,958,334,4.1,333,4.5,2059,21.7,21.6,2059,21.7,2059,1015.3,-99,-99,-99,-99,-99,12.9
9/19/2020 22:00,958,322,3,318,3.2,2159,21.7,21.7,2159,21.7,2159,1015.3,-99,-99,-99,-99,-99,12.9
9/19/2020 23:00,958,325,3.7,325,4.1,2259,21.6,21.6,2259,21.6,2259,1015.3,-99,-99,-99,-99,-99,12.9
9/20/2020 0:00,958,317,3.1,325,3.3,2359,21.6,21.6,2359,21.6,2359,1015.2,-99,-99,-99,-99,-99,12.8
9/20/2020 1:00,958,324,4,330,4.5,59,21.6,21.6,59,21.6,59,1015.4,-99,-99,-99,-99,-99,12.8
9/20/2020 2:00,958,335,4.8,336,5.1,159,21.6,21.6,159,21.6,159,1015,-99,-99,-99,-99,-99,12.8
9/20/2020 3:00,958,357,4.7,353,5.4,259,21.5,21.3,259,21.4,259,1014.8,-99,-99,-99,-99,-99,12.8
9/20/2020 4:00,958,2,3.8,1,4,359,21.3,21.3,359,21.3,359,1015.1,-99,-99,-99,-99,-99,12.8
9/20/2020 5:00,958,350,3.2,347,3.1,459,21.3,21.3,459,21.3,459,1015.4,-99,-99,-99,-99,-99,12.8
9/20/2020 6:00,958,359,1.3,354,0.9,559,21.2,21.1,559,21.1,559,1015.7,-99,-99,-99,-99,-99,12.8
9/20/2020 7:00,958,351,0.1,0,0.4,634,21.2,21.3,659,21.6,659,1015.8,-99,-99,-99,-99,-99,13.8
9/20/2020 8:00,958,188,0.6,179,0.8,759,21.5,21.6,759,21.6,759,1016,-99,-99,-99,-99,-99,13.8
9/20/2020 9:00,958,181,0.1,182,0.1,859,21.9,21.9,859,21.9,859,1016.3,-99,-99,-99,-99,-99,13.7
9/20/2020 10:00,958,263,0.3,303,0.6,959,22.1,21.9,959,22,959,1017,-99,-99,-99,-99,-99,13.7
9/20/2020 11:00,958,330,1.1,341,0.9,1100,22.1,22.3,1059,22.3,1059,1016.8,-99,-99,-99,-99,-99,13.7
9/20/2020 12:00,958,319,0.4,353,0.7,1159,22.4,22.5,1159,22.5,1159,1016.5,-99,-99,-99,-99,-99,13.7
9/20/2020 13:00,958,31,2.6,27,2.8,1259,21.9,22,1259,22,1259,1016.2,-99,-99,-99,-99,-99,13.7
9/20/2020 14:00,958,6,2.1,14,2.8,1359,22,22,1359,22,1359,1015.7,-99,-99,-99,-99,-99,13.7
9/20/2020 15:00,958,10,1.5,354,1.8,1459,22,22.2,1459,22.2,1459,1015.5,-99,-99,-99,-99,-99,13.7
9/20/2020 16:00,958,14,1.5,19,1.9,1559,22.2,22.2,1559,22.3,1559,1015.3,-99,-99,-99,-99,-99,13.7
9/20/2020 17:00,958,353,0.7,8,1.3,1659,22.5,22.3,1659,22.5,1659,1015.2,-99,-99,-99,-99,-99,13.7
9/20/2020 18:00,958,4,0.4,345,0,1759,22.1,22,1759,22,1759,1015.3,-99,-99,-99,-99,-99,13.6
9/20/2020 19:00,958,333,1.8,350,2.2,1859,21.5,21.4,1859,21.4,1859,1015.2,-99,-99,-99,-99,-99,13.1
9/20/2020 20:00,958,348,1.9,344,2.1,1959,21.3,21.3,1959,21.3,1959,1015.6,-99,-99,-99,-99,-99,12.9
9/20/2020 21:00,958,318,0.8,316,1.3,2059,21.1,21.1,2059,21.1,2059,1016.4,-99,-99,-99,-99,-99,12.9
9/20/2020 22:00,958,317,0,310,0.2,2159,21,21,2159,21.1,2159,1016.7,-99,-99,-99,-99,-99,12.9
9/20/2020 23:00,958,315,2.3,308,3.2,2259,21.3,21.3,2259,21.3,2259,1016.9,-99,-99,-99,-99,-99,12.9
9/21/2020 0:00,958,354,2.7,354,3.7,2359,21.2,21.3,2359,21.3,2359,1016.6,-99,-99,-99,-99,-99,12.9
9/21/2020 1:00,958,36,2.7,34,3.1,59,21.1,21,59,21,59,1016.2,-99,-99,-99,-99,-99,12.8
9/21/2020 2:00,958,53,2.8,53,3.2,159,21,21,159,21,159,1015.9,-99,-99,-99,-99,-99,12.8
9/21/2020 3:00,958,60,2.8,64,3.5,259,20.9,20.7,259,20.7,259,1015.9,-99,-99,-99,-99,-99,12.8
9/21/2020 4:00,958,57,2.6,87,4.1,359,21.3,21,359,21,359,1015.9,-99,-99,-99,-99,-99,12.8
9/21/2020 5:00,958,111,2.1,108,2.1,459,19.9,19.8,459,19.8,459,1015.8,-99,-99,-99,-99,-99,12.8
9/21/2020 6:00,958,119,0.6,0,0.8,556,19.8,19.8,559,19.8,559,1016.4,-99,-99,-99,-99,-99,12.8
9/21/2020 7:00,958,97,1.5,91,1.8,659,19.9,19.8,659,19.8,659,1016.5,-99,-99,-99,-99,-99,13.8
9/21/2020 8:00,958,100,1,98,2.3,759,20.4,20.4,759,20.4,759,1016.9,-99,-99,-99,-99,-99,13.8
9/21/2020 9:00,958,98,0.4,76,1.3,900,20.4,20.4,859,20.4,859,1017.3,-99,-99,-99,-99,-99,13.8
9/21/2020 10:00,958,92,1.6,70,0.8,959,20.5,20.7,959,20.7,959,1017.4,-99,-99,-99,-99,-99,13.8
9/21/2020 11:00,958,63,3.2,62,3.8,1059,20.6,20.4,1059,20.4,1059,1017.3,-99,-99,-99,-99,-99,13.7
9/21/2020 12:00,958,65,3.9,67,4.2,1159,20.7,20.8,1159,21,1200,1016.7,-99,-99,-99,-99,-99,13.7
9/21/2020 13:00,958,78,4.2,69,4.8,1259,21.3,21.3,1259,21.4,1300,1016,-99,-99,-99,-99,-99,13.7
9/21/2020 14:00,958,55,4,60,4.4,1359,21.9,21.9,1359,21.9,1359,1015.8,-99,-99,-99,-99,-99,13.7
9/21/2020 15:00,958,46,3.8,49,3.9,1459,22,21.9,1459,22,1459,1015.1,-99,-99,-99,-99,-99,13.8
9/21/2020 16:00,958,19,4.3,18,4.9,1559,21.7,21.6,1559,21.7,1559,1015,-99,-99,-99,-99,-99,13.7
9/21/2020 17:00,958,15,4.8,8,6,1659,22,21.9,1659,21.9,1659,1014.6,-99,-99,-99,-99,-99,13.7
9/21/2020 18:00,958,20,5,18,6.1,1759,21.6,21.4,1759,21.4,1759,1014.6,-99,-99,-99,-99,-99,13.7
9/21/2020 19:00,958,25,4.7,16,5.5,1859,21.2,21.1,1859,21.3,1859,1014.8,-99,-99,-99,-99,-99,13.1
9/21/2020 20:00,958,28,5.5,25,5.7,1959,21.1,21,1959,21.1,1959,1015,-99,-99,-99,-99,-99,12.9
9/21/2020 21:00,958,22,6.4,17,7.2,2059,21.3,21.1,2059,21.3,2059,1015.6,-99,-99,-99,-99,-99,12.9
9/21/2020 22:00,958,20,6.3,16,7.2,2159,21.3,21.3,2159,21.3,2159,1015.9,-99,-99,-99,-99,-99,12.9
9/21/2020 23:00,958,19,6.5,25,7.3,2259,21.3,21.3,2259,21.3,2259,1016.2,-99,-99,-99,-99,-99,12.9
9/22/2020 0:00,958,44,6.1,49,6.5,2359,21.4,21.6,2359,21.6,2359,1015.6,-99,-99,-99,-99,-99,12.8
9/22/2020 1:00,958,119,4.8,141,4.5,59,20.6,20.1,59,20.1,59,1015.6,-99,-99,-99,-99,-99,12.8
9/22/2020 2:00,958,101,1.4,122,3.3,159,20.1,20.1,159,20.2,159,1015.5,-99,-99,-99,-99,-99,12.8
9/22/2020 3:00,958,142,4.2,137,5.3,259,20.3,20.4,259,20.4,259,1015.3,-99,-99,-99,-99,-99,12.8
9/22/2020 4:00,958,148,4.5,150,4.3,359,20.3,20.1,359,20.4,359,1015.2,-99,-99,-99,-99,-99,12.8
9/22/2020 5:00,958,140,2.9,143,3.6,459,19.8,19.8,459,19.8,459,1015.3,-99,-99,-99,-99,-99,12.8
9/22/2020 6:00,958,110,3,110,3.6,559,19.9,20.1,559,20.1,559,1015.7,-99,-99,-99,-99,-99,12.8
9/22/2020 7:00,958,108,3.5,103,3.7,659,20,19.8,659,20.1,659,1016.1,-99,-99,-99,-99,-99,12.9
9/22/2020 8:00,958,93,4.1,88,5.7,800,19.4,19.2,759,19.2,759,1016.4,-99,-99,-99,-99,-99,13.8
9/22/2020 9:00,958,91,4.8,90,5.1,859,19.2,19.2,859,19.2,859,1016.5,-99,-99,-99,-99,-99,13.8
9/22/2020 10:00,958,88,5.6,96,6.2,959,19.3,19.5,959,19.5,959,1016.6,-99,-99,-99,-99,-99,13.8
9/22/2020 11:00,958,84,4.7,92,4.5,1059,19.5,19.5,1059,19.8,1059,1016.6,-99,-99,-99,-99,-99,13.7
9/22/2020 12:00,958,75,5.3,75,6.9,1159,20,19.8,1159,19.8,1159,1016,-99,-99,-99,-99,-99,13.7
9/22/2020 13:00,958,73,5,64,5.4,1259,20.4,20.4,1259,20.5,1300,1015.3,-99,-99,-99,-99,-99,13.8
9/22/2020 14:00,958,57,4.4,45,4.1,1359,20.9,21,1359,21,1359,1014.6,-99,-99,-99,-99,-99,13.8
9/22/2020 15:00,958,43,2.9,48,3.4,1459,21.3,21.4,1459,21.6,1459,1014.6,-99,-99,-99,-99,-99,13.7
9/22/2020 16:00,958,10,3.5,13,4.1,1559,21.5,21.3,1559,21.4,1559,1014.3,-99,-99,-99,-99,-99,13.7
9/22/2020 17:00,958,326,2.1,309,3.1,1659,21.9,21.9,1659,21.9,1659,1014.7,-99,-99,-99,-99,-99,13.8
9/22/2020 18:00,958,3,4.2,8,5.4,1759,21.7,21.3,1759,21.4,1759,1014.4,-99,-99,-99,-99,-99,13.8
9/22/2020 19:00,958,16,7.4,19,7.9,1859,21.3,21.3,1859,21.3,1859,1014.4,-99,-99,-99,-99,-99,13.1
9/22/2020 20:00,958,8,6.4,8,6.2,1959,21.2,21,1959,21.1,1959,1014.5,-99,-99,-99,-99,-99,12.9
9/22/2020 21:00,958,35,4.6,26,4.6,2059,21.6,21.6,2059,21.6,2059,1015,-99,-99,-99,-99,-99,12.9
9/22/2020 22:00,958,64,4.6,75,6.4,2159,21.8,21.3,2159,21.3,2159,1014.7,-99,-99,-99,-99,-99,12.9
9/22/2020 23:00,958,129,2.2,119,3.4,2259,20.8,20.7,2259,20.7,2259,1015.1,-99,-99,-99,-99,-99,12.9
9/23/2020 0:00,958,116,2.7,103,3.5,2359,21.1,21.1,2359,21.3,2359,1015.1,-99,-99,-99,-99,-99,12.8
9/23/2020 1:00,958,79,5.3,86,7.4,59,20.9,20.7,59,20.7,59,1014.8,-99,-99,-99,-99,-99,12.8
9/23/2020 2:00,958,80,6.8,81,7.2,159,20.1,19.8,159,20.1,159,1014.7,-99,-99,-99,-99,-99,12.8
9/23/2020 3:00,958,76,8.8,70,9.8,259,19,18.9,259,18.9,259,1014.6,-99,-99,-99,-99,-99,12.8
9/23/2020 4:00,958,76,8.8,74,9.1,359,18.7,18.6,359,18.6,359,1014.2,-99,-99,-99,-99,-99,12.8
9/23/2020 5:00,958,81,8.2,78,8.3,459,18.3,18.3,459,18.3,459,1014.4,-99,-99,-99,-99,-99,12.8
9/23/2020 6:00,958,88,8.4,88,8.7,559,18,18.1,600,18.3,559,1014.4,-99,-99,-99,-99,-99,12.8
9/23/2020 7:00,958,89,6.2,79,6.5,659,18.1,18,659,18,659,1014.7,-99,-99,-99,-99,-99,12.9
9/23/2020 8:00,958,79,5,88,4.7,759,18.2,18.3,759,18.3,759,1015,-99,-99,-99,-99,-99,13.8
9/23/2020 9:00,958,95,4.5,87,5.2,859,18.6,18.7,859,18.9,859,1015,-99,-99,-99,-99,-99,13.8
9/23/2020 10:00,958,82,3.7,96,3.7,959,19,19.2,959,19.2,959,1015,-99,-99,-99,-99,-99,13.8
9/23/2020 11:00,958,77,3.7,65,4.5,1059,19.5,19.6,1059,19.8,1059,1014.5,-99,-99,-99,-99,-99,13.8
9/23/2020 12:00,958,67,5.5,69,6.2,1159,20.5,20.7,1159,20.7,1159,1014.4,-99,-99,-99,-99,-99,13.7
9/23/2020 13:00,958,78,5.5,75,6.1,1259,21.3,21.3,1259,21.3,1259,1014.1,-99,-99,-99,-99,-99,13.8
9/23/2020 14:00,958,92,1.7,43,3.1,1400,21.5,21.6,1359,21.6,1359,1013.7,-99,-99,-99,-99,-99,13.8
9/23/2020 15:00,958,59,4.2,59,4.1,1459,21.6,21.6,1459,21.7,1459,1013.6,-99,-99,-99,-99,-99,13.8
9/23/2020 16:00,958,50,3.9,34,5,1559,22,21.9,1559,22,1559,1013.5,-99,-99,-99,-99,-99,13.8
9/23/2020 17:00,958,45,4.1,52,4.9,1659,22,22,1659,22.2,1659,1013.6,-99,-99,-99,-99,-99,13.8
9/23/2020 18:00,958,42,5.5,36,6.5,1759,22,22,1759,22.2,1759,1013.6,-99,-99,-99,-99,-99,13.7
9/23/2020 19:00,958,57,6.4,60,6.9,1859,22.2,22,1859,22.2,1859,1013.6,-99,-99,-99,-99,-99,13.1
9/23/2020 20:00,958,74,6.8,71,7.6,1959,22.2,22.2,1959,22.2,1959,1013.9,-99,-99,-99,-99,-99,12.9
9/23/2020 21:00,958,79,6.5,83,7.3,2059,21.9,21.6,2059,21.6,2059,1014,-99,-99,-99,-99,-99,12.9
9/23/2020 22:00,958,89,7.1,91,7.4,2159,21.4,21.3,2159,21.4,2159,1013.9,-99,-99,-99,-99,-99,12.9
9/23/2020 23:00,958,84,7.5,85,8.3,2259,21.2,21,2259,21,2259,1013.9,-99,-99,-99,-99,-99,12.9
9/24/2020 0:00,958,80,7,88,7.7,2359,20.9,20.7,2359,20.7,2359,1013.5,-99,-99,-99,-99,-99,12.8
9/24/2020 1:00,958,82,6.6,86,7.4,59,20.7,20.7,59,20.7,59,1013.3,-99,-99,-99,-99,-99,12.8
9/24/2020 2:00,958,73,6.9,67,7.3,200,20.2,20.1,159,20.1,159,1013.3,-99,-99,-99,-99,-99,12.8
9/24/2020 3:00,958,82,6.5,77,7.5,259,20,19.9,259,20.1,259,1012.8,-99,-99,-99,-99,-99,12.8
9/24/2020 4:00,958,86,6.8,86,7.7,359,19.8,19.8,359,19.8,359,1012.7,-99,-99,-99,-99,-99,12.8
9/24/2020 5:00,958,78,6.5,75,6.6,459,19.5,19.5,459,19.5,459,1012.4,-99,-99,-99,-99,-99,12.8
9/24/2020 6:00,958,75,6.9,73,7.3,559,19.5,19.5,559,19.5,559,1012.7,-99,-99,-99,-99,-99,12.8
9/24/2020 7:00,958,76,6.8,76,6.5,659,19.2,19.2,659,19.3,659,1012.9,-99,-99,-99,-99,-99,13
9/24/2020 8:00,958,85,6.8,85,8.4,759,19.2,19.2,759,19.2,759,1012.7,-99,-99,-99,-99,-99,13.8
9/24/2020 9:00,958,82.75,6.70625,101.6875,8.45,808.875,19.35,19.2,755.3125,19.375,794.6875,1012.6625,-99,-99,-99,-99,-99,6.75
9/24/2020 10:00,958,80.5,6.6125,118.375,8.5,858.75,19.5,19.2,751.625,19.55,830.375,1012.625,-99,-99,-99,-99,-99,-0.3
9/24/2020 11:00,958,78.25,6.51875,135.0625,8.55,908.625,19.65,19.2,747.9375,19.725,866.0625,1012.5875,-99,-99,-99,-99,-99,-7.35
9/24/2020 12:00,958,76,6.425,151.75,8.6,958.5,19.8,19.2,744.25,19.9,901.75,1012.55,-99,-99,-99,-99,-99,-14.4
9/24/2020 13:00,958,73.75,6.33125,168.4375,8.65,1008.375,19.95,19.2,740.5625,20.075,937.4375,1012.5125,-99,-99,-99,-99,-99,-21.45
9/24/2020 14:00,958,71.5,6.2375,185.125,8.7,1058.25,20.1,19.2,736.875,20.25,973.125,1012.475,-99,-99,-99,-99,-99,-28.5
9/24/2020 15:00,958,69.25,6.14375,201.8125,8.75,1108.125,20.25,19.2,733.1875,20.425,1008.8125,1012.4375,-99,-99,-99,-99,-99,-35.55
9/24/2020 16:00,958,67,6.05,218.5,8.8,1158,20.4,19.2,729.5,20.6,1044.5,1012.4,-99,-99,-99,-99,-99,-42.6
9/24/2020 17:00,958,64.75,5.95625,235.1875,8.85,1207.875,20.55,19.2,725.8125,20.775,1080.1875,1012.3625,-99,-99,-99,-99,-99,-49.65
9/24/2020 18:00,958,62.5,5.8625,251.875,8.9,1257.75,20.7,19.2,722.125,20.95,1115.875,1012.325,-99,-99,-99,-99,-99,-56.7
9/24/2020 19:00,958,60.25,5.76875,268.5625,8.95,1307.625,20.85,19.2,718.4375,21.125,1151.5625,1012.2875,-99,-99,-99,-99,-99,-63.75
9/24/2020 20:00,958,58,5.675,285.25,9,1357.5,21,19.2,714.75,21.3,1187.25,1012.25,-99,-99,-99,-99,-99,-70.8
9/24/2020 21:00,958,55.75,5.58125,301.9375,9.05,1407.375,21.15,19.2,711.0625,21.475,1222.9375,1012.2125,-99,-99,-99,-99,-99,-77.85
9/24/2020 22:00,958,53.5,5.4875,318.625,9.1,1457.25,21.3,19.2,707.375,21.65,1258.625,1012.175,-99,-99,-99,-99,-99,-84.9
9/24/2020 23:00,958,51.25,5.39375,335.3125,9.15,1507.125,21.45,19.2,703.6875,21.825,1294.3125,1012.1375,-99,-99,-99,-99,-99,-91.95
9/25/2020 0:00,958,49,5.3,352,9.2,1557,21.6,19.2,700,22,1330,1012.1,-99,-99,-99,-99,-99,-99
9/25/2020 1:00,958,69,6.9,64,7.9,57,20.8,20.8,54,21.6,1,1011.9,-99,-99,-99,-99,-99,-99
9/25/2020 2:00,958,83,8.1,86,9.9,157,20.4,20.3,137,21.6,1,1011.4,-99,-99,-99,-99,-99,-99
9/25/2020 3:00,958,80,7.5,86,9.9,157,20.1,20.1,300,21.6,1,1011.7,-99,-99,-99,-99,-99,-99
9/25/2020 4:00,958,74,6.1,86,9.9,157,19.8,19.8,400,21.6,1,1011.5,-99,-99,-99,-99,-99,-99
9/25/2020 5:00,958,66,5.8,86,9.9,157,19.6,19.6,412,21.6,1,1011.4,-99,-99,-99,-99,-99,-99
9/25/2020 6:00,958,58,7.1,86,9.9,157,19.6,19.6,412,21.6,1,1011.7,-99,-99,-99,-99,-99,-99
9/25/2020 7:00,958,49,7.9,86,9.9,157,19.9,19.6,412,21.6,1,1012.2,-99,-99,-99,-99,-99,-99
9/25/2020 8:00,958,50,6.3,86,9.9,157,20.2,19.6,412,21.6,1,1012.4,-99,-99,-99,-99,-99,-99
9/25/2020 9:00,958,59,6.5,86,9.9,157,20.2,19.6,412,21.6,1,1012.8,-99,-99,-99,-99,-99,-99
9/25/2020 10:00,958,39,4.6,86,9.9,157,20.4,19.6,412,21.6,1,1012.7,-99,-99,-99,-99,-99,-99
9/25/2020 11:00,958,30,6.3,86,9.9,157,20.3,19.6,412,21.6,1,1012.5,-99,-99,-99,-99,-99,-99
9/25/2020 12:00,958,23,7.4,86,9.9,157,20.4,19.6,412,21.6,1,1012.2,-99,-99,-99,-99,-99,-99
9/25/2020 13:00,958,14,7.3,86,9.9,157,20.9,19.6,412,21.6,1,1011.7,-99,-99,-99,-99,-99,-99
9/25/2020 14:00,958,14,6.7,86,9.9,157,21.4,19.6,412,21.6,1,1011.2,-99,-99,-99,-99,-99,-99
9/25/2020 15:00,958,7,9,6,10,1500,21.5,19.6,412,21.6,1,1010.7,-99,-99,-99,-99,-99,-99
9/25/2020 16:00,958,2,9.7,11,10.5,1528,21.8,19.6,412,21.8,1543,1010.8,-99,-99,-99,-99,-99,-99
9/25/2020 17:00,958,49,10,1,11,1644,21.7,19.6,412,21.8,1543,1011,-99,-99,-99,-99,-99,-99
9/25/2020 18:00,958,144,8.3,1,11,1644,22,19.6,412,22,1757,1011.4,-99,-99,-99,-99,-99,-99
9/25/2020 19:00,958,39,7.3,1,11,1644,22,19.6,412,22,1757,1011.8,-99,-99,-99,-99,-99,-99
9/25/2020 20:00,958,3,8.3,1,11,1644,22,19.6,412,22,1757,1012.1,-99,-99,-99,-99,-99,-99
9/25/2020 21:00,958,16,6.6,1,11,1644,22.3,19.6,412,22.3,2058,1013,-99,-99,-99,-99,-99,-99
9/25/2020 22:00,958,42,6.3,1,11,1644,22.1,19.6,412,22.4,2105,1013,-99,-99,-99,-99,-99,-99
9/25/2020 23:00,958,62,9.2,61,11.1,2259,22.3,19.6,412,22.9,2214,1013.2,-99,-99,-99,-99,-99,-99
9/26/2020 0:00,958,63,8.3,61,11.1,2259,21.7,19.6,412,22.9,2214,1013.1,-99,-99,-99,-99,-99,-99
9/26/2020 1:00,958,75,8.1,68,10.8,22,21.4,21.4,32,21.8,7,1012.9,-99,-99,-99,-99,-99,-99
9/26/2020 2:00,958,67,7.4,68,10.8,22,20.6,20.6,200,21.8,7,1012.9,-99,-99,-99,-99,-99,-99
9/26/2020 3:00,958,64,8.1,68,10.8,22,20.4,20.2,237,21.8,7,1013.3,-99,-99,-99,-99,-99,-99
9/26/2020 4:00,958,75,6.8,68,10.8,22,20.2,20.2,237,21.8,7,1013.1,-99,-99,-99,-99,-99,-99
9/26/2020 5:00,958,67,7.4,68,10.8,22,19.9,19.9,431,21.8,7,1013.6,-99,-99,-99,-99,-99,-99
9/26/2020 6:00,958,55,6.9,68,10.8,22,19.6,19.6,542,21.8,7,1014.3,-99,-99,-99,-99,-99,-99
9/26/2020 7:00,958,56,8.8,68,10.8,22,19.6,19.4,656,21.8,7,1014.9,-99,-99,-99,-99,-99,-99
9/26/2020 8:00,958,63,8,68,10.8,22,19.6,19.4,656,21.8,7,1014.9,-99,-99,-99,-99,-99,-99
9/26/2020 9:00,958,66,7.8,68,10.8,22,19.3,19.2,857,21.8,7,1015.3,-99,-99,-99,-99,-99,-99
9/26/2020 10:00,958,62,7.4,68,10.8,22,19,19,913,21.8,7,1015.5,-99,-99,-99,-99,-99,-99
9/26/2020 11:00,958,53,7.1,68,10.8,22,19.6,19,913,21.8,7,1015.4,-99,-99,-99,-99,-99,-99
9/26/2020 12:00,958,42,5.2,68,10.8,22,20.2,19,913,21.8,7,1015,-99,-99,-99,-99,-99,-99
9/26/2020 13:00,958,27,6.8,68,10.8,22,20.5,19,913,21.8,7,1014.8,-99,-99,-99,-99,-99,-99
9/26/2020 14:00,958,26,7.2,68,10.8,22,21.1,19,913,21.8,7,1014.4,-99,-99,-99,-99,-99,-99
9/26/2020 15:00,958,20,6.6,68,10.8,22,21.4,19,913,21.8,7,1014,-99,-99,-99,-99,-99,-99
9/26/2020 16:00,958,14,7.9,68,10.8,22,21.6,19,913,21.8,7,-99,-99,-99,-99,-99,-99,-99
9/26/2020 17:00,958,15,8.5,68,10.8,22,22,19,913,22.1,1658,1014.3,-99,-99,-99,-99,-99,-99
9/26/2020 18:00,958,15,8.2,68,10.8,22,22,19,913,22.2,1725,1014.5,-99,-99,-99,-99,-99,-99
9/26/2020 19:00,958,19,6.5,68,10.8,22,22.1,19,913,22.2,1725,1014.7,-99,-99,-99,-99,-99,-99
9/26/2020 20:00,958,35,5.2,68,10.8,22,22.4,19,913,22.4,1956,1015.3,-99,-99,-99,-99,-99,-99
9/26/2020 21:00,958,41,5.5,68,10.8,22,22.3,19,913,22.6,2026,1015.8,-99,-99,-99,-99,-99,-99
9/26/2020 22:00,958,51,5,68,10.8,22,22,19,913,22.6,2026,1016,-99,-99,-99,-99,-99,-99
9/26/2020 23:00,958,62,6.9,68,10.8,22,21.8,19,913,22.6,2026,1016.2,-99,-99,-99,-99,-99,-99
9/27/2020 0:00,958,81,5.7,68,10.8,22,21.1,19,913,22.6,2026,1016.2,-99,-99,-99,-99,-99,-99
9/27/2020 1:00,958,80,6.4,75,7.8,43,20.5,20.5,57,21.1,1,1016.5,-99,-99,-99,-99,-99,-99
9/27/2020 2:00,958,82,6.6,72,9.2,138,20.1,20.1,157,21.1,1,1016.6,-99,-99,-99,-99,-99,-99
9/27/2020 3:00,958,80,5.7,72,9.2,138,19.9,19.9,208,21.1,1,1016.6,-99,-99,-99,-99,-99,-99
9/27/2020 4:00,958,79,5.7,72,9.2,138,19.6,19.6,309,21.1,1,1016.6,-99,-99,-99,-99,-99,-99
9/27/2020 5:00,958,86,4.8,72,9.2,138,19.6,19.6,309,21.1,1,1016.8,-99,-99,-99,-99,-99,-99
9/27/2020 6:00,958,90,5,72,9.2,138,19.5,19.4,550,21.1,1,1017.4,-99,-99,-99,-99,-99,-99
9/27/2020 7:00,958,86,3.9,72,9.2,138,19.6,19.4,550,21.1,1,1017.8,-99,-99,-99,-99,-99,-99
9/27/2020 8:00,958,88,3.7,72,9.2,138,19.6,19.4,550,21.1,1,1018.3,-99,-99,-99,-99,-99,-99
9/27/2020 9:00,958,74,4.4,72,9.2,138,19.6,19.3,819,21.1,1,1018.8,-99,-99,-99,-99,-99,-99
9/27/2020 10:00,958,70,3.5,72,9.2,138,19.8,19.3,819,21.1,1,1018.8,-99,-99,-99,-99,-99,-99
9/27/2020 11:00,958,55,4.1,72,9.2,138,20.2,19.3,819,21.1,1,1018.9,-99,-99,-99,-99,-99,-99
9/27/2020 12:00,958,43,3.4,72,9.2,138,20.8,19.3,819,21.1,1,1018.5,-99,-99,-99,-99,-99,-99
9/27/2020 13:00,958,27,2.9,72,9.2,138,21,19.3,819,21.1,1,1018,-99,-99,-99,-99,-99,-99
9/27/2020 14:00,958,12,3.8,72,9.2,138,21,19.3,819,21.2,1317,1017.5,-99,-99,-99,-99,-99,-99
9/27/2020 15:00,958,4,3.9,72,9.2,138,21.4,19.3,819,21.4,1435,1016.9,-99,-99,-99,-99,-99,-99
9/27/2020 16:00,958,344,4.8,72,9.2,138,21.5,19.3,819,21.6,1554,1016.8,-99,-99,-99,-99,-99,-99
9/27/2020 17:00,958,347,5.6,72,9.2,138,21.4,19.3,819,21.6,1554,1016.8,-99,-99,-99,-99,-99,-99
9/27/2020 18:00,958,315,5.2,72,9.2,138,21.2,19.3,819,21.6,1554,1016.9,-99,-99,-99,-99,-99,-99
